m1,m2,a1,a2,Dl_s,z_merger,alpha,beta,gamma,halo_density,d2N_dzdt,Dc_s,Da_s,Dc_l1,z_l1,Da_l1,Da_l1s,z_l2,Dc_l2,Da_l2,Da_l2s,SNR_LISAbeta,Detectable,Average_Detectability,Mean_SNR,Median_SNR
381981.0,346817.0,0.863208,0.874487,41397.86469963022,4.43364,0.081302,0.090721,0.0183793,1.01048e-05,7.164370055950269e-11,7618.808883111546,1402.155623690849,3115.5148723554635,0.8908816970984806,1647.6519330533863,828.78033872541,0.8621393854187143,3038.651448793204,1647.6519330533863,828.78033872541,1745.2046305127951,True,1.0,1673.7324542127112,1614.231509357984
131678.0,56921.9,0.992859,0.998,24065.07403115534,2.8116,0.0788502,0.0379433,0.0909655,6.72286e-05,3.273331304250024e-10,6313.640998833913,1656.4280089290355,3690.694983576614,1.123037159368915,1738.4033874954987,688.1482866009471,0.5752697533028239,2193.636399306972,1738.4033874954987,688.1482866009471,611.0291138611643,True,1.0,605.1109569159994,576.2919250845529
526247.0,243198.0,-0.109019,0.978967,54155.48854607248,5.57598,0.0759654,0.0300769,0.0777378,4.94907e-06,4.0998098469318e-11,8235.348730694508,1252.3378615346317,3919.7975130775576,1.2249567323950874,1761.7410061130663,656.259784611076,0.8017154734288288,2872.6710110843446,1761.7410061130663,656.259784611076,706.7887328699726,True,1.0,741.3222820947175,740.0180666758636
259010.0,152473.0,0.480253,0.437606,49700.17055741319,5.18065,0.175414,0.154947,0.0317226,6.68954e-07,5.283477232425053e-12,8041.253032838486,1301.0367894701185,6242.652022886736,2.744616758505224,1667.1003800184426,291.0051550744664,0.5692292179308597,2174.2106546591376,1667.1003800184426,291.0051550744664,811.3079115025618,True,1.0,794.8501261183212,769.7324415386088
265250.0,102772.0,0.998,0.507868,24860.444027076668,2.88864,0.231007,0.147451,0.10079,3.06068e-06,1.5279753169887492e-11,6393.094765027534,1644.043872672074,3932.214974680306,1.2306522693173736,1762.809482603271,632.8381625155231,1.5980385357004043,4656.915062578731,1762.809482603271,632.8381625155231,1081.1617228668424,True,1.0,1037.730493366768,997.2216853267882
293131.0,207107.0,0.946066,0.980917,44296.35368702498,4.69612,0.0676098,0.09872,0.118975,3.85795e-06,2.849774001468835e-11,7776.58365466756,1365.2422446626056,3041.79618644862,0.863305671580057,1632.4729991755607,831.2302859845704,0.6423096063219887,2404.503276579784,1632.4729991755607,831.2302859845704,1316.9394872892522,True,1.0,1265.2219564347326,1223.1183057166627
7836420.0,2747890.0,0.650129,0.90385,24679.784534009945,2.87117,0.102021,0.139817,0.039964,1.44568e-06,7.177059429225949e-12,6375.277896349151,1646.8607414164585,3158.7497419780148,0.9072687297384714,1656.1639661171423,830.8930252234546,0.639340635846443,2395.345726954093,1656.1639661171423,830.8930252234546,917.1594304602236,True,1.0,793.2867818201023,807.6578529374884
1081250.0,392011.0,0.998,0.947038,16712.611815297652,2.08081,0.094989,0.0703359,0.0290364,2.95127e-05,1.0608253600026815e-10,5424.746029549909,1760.81810613115,1521.9565315248944,0.3782275172918988,1104.2854095778298,1266.8062915680575,1.1236053506833694,3692.009448264994,1104.2854095778298,1266.8062915680575,5107.057281621207,True,1.0,4498.345526254971,4349.100834873288
97256.2,32787.5,0.998,0.998,56919.93475394274,5.8196,0.246603,0.114218,0.169046,8.66248e-06,7.371049995012688e-11,8346.521020872593,1223.901844810926,3906.913191314329,1.219066249238759,1760.6113330209294,651.0070728105148,0.683520767788816,2529.920349456898,1760.6113330209294,651.0070728105148,298.54072336783065,True,1.0,292.01449997943075,279.1421474649276
695214.0,459699.0,0.992421,0.969659,72980.27147463265,7.21391,0.0978039,0.152496,0.0724144,1.66579e-06,1.6062289482122482e-11,8884.961178614405,1081.6969237080032,3676.323363039304,1.1168369055386995,1736.706004590762,634.1240425115466,1.5088983809391014,4493.891181184388,1736.706004590762,634.1240425115466,1130.002984179451,True,1.0,1006.385438769996,977.898604848512
325219.0,324783.0,0.957331,0.935831,35225.50968166604,3.86759,0.159265,0.156467,0.0111719,3.42935e-06,2.193686342503626e-11,7236.74542877811,1486.7204158070238,6304.670140147284,2.8030404288889774,1657.797293418781,191.4859918365676,1.8547749572190104,5087.3927499486645,1657.797293418781,191.4859918365676,1824.2685768826204,True,1.0,1752.6738930387323,1690.0811238941055
711578.0,193354.0,-0.102119,-0.353462,32575.063684194723,3.62109,0.151103,0.0943455,0.138358,0.000101946,6.18768237260446e-10,7049.216458496744,1525.444528995701,4216.894467820401,1.366425141614914,1781.9682489152683,612.9121035738642,1.5824516403527615,4628.948652256025,1781.9682489152683,612.9121035738642,856.0170337878096,True,1.0,818.5192955782285,817.5508219194979
94675.4,71735.9,0.661406,0.566764,41576.01811769216,4.44983,0.155598,0.0985539,0.0571156,8.66248e-06,6.157979651389342e-11,7628.865142158958,1399.835433794991,3180.5768006843155,0.9156029546339008,1660.3528369480114,816.2251560079005,3.719840608707728,7126.0696600266365,1660.3528369480114,816.2251560079005,430.5359262645078,True,1.0,428.7656069238144,406.8428300183249
380734.0,328569.0,-0.347243,-0.302965,53975.66392649149,5.56009,0.240039,0.135351,0.106162,4.45584e-05,3.684530090476167e-10,8227.884667206014,1254.2335039924778,4522.720467737995,1.524364304386536,1791.6274809112504,564.8038681840774,1.81470780367428,5023.7429441326,1791.6274809112504,564.8038681840774,797.5772126313872,True,1.0,730.0463132188911,696.6630119681924
477240.0,419889.0,0.998,0.998,10089.587756475172,1.37871,0.123883,0.0830059,0.0439672,1.66283e-05,3.654162257666699e-11,4241.621616958424,1783.1604596434304,970.9996523621618,0.2321320184004365,788.0646236596796,1374.9561575722312,0.4338473869418985,1719.6663096332495,788.0646236596796,1374.9561575722312,4539.234653479023,True,1.0,4414.383771365515,4243.161241360633
178760.0,128386.0,0.987449,0.922961,15343.634194847134,1.94004,0.144808,0.113411,0.0466624,0.000124521,4.1425591897025567e-10,5218.852190734526,1775.0956418057326,1070.8213683984377,0.2577120390272238,851.4042410968426,1410.8756434021952,0.3195209492065199,1306.122993249635,851.4042410968426,1410.8756434021952,1265.9319294602556,True,1.0,1258.17162307917,1196.27450449587
1202820.0,778330.0,0.939605,0.597903,49657.20223275003,5.17682,0.128475,0.00372704,0.132195,2.21912e-06,1.7518282249733124e-11,8039.282710642374,1301.5245240499762,3673.7178388165134,1.1157151854256848,1736.3952729122022,706.76575711137,0.8653826322162701,3047.3910257682114,1736.3952729122022,706.76575711137,1074.4055358788798,True,1.0,917.1924984432264,934.893146941791
1576030.0,833440.0,0.997919,0.998,83320.79371652813,8.09624,0.188228,0.114577,0.0737446,1.66579e-06,1.7071801617180986e-11,9159.91593411433,1007.000247807262,3730.090545766394,1.1401472421953316,1742.9130407270254,596.9307534339567,0.6622594102619356,2465.6092057556084,1742.9130407270254,596.9307534339567,650.4388348814878,True,1.0,520.1747047349853,522.5205472659018
595016.0,492905.0,0.998,0.939779,37449.45418151627,4.07275,0.136105,0.051568,0.133977,3.85795e-06,2.5682469989142068e-11,7382.475813220889,1455.320252963558,1939.88563854014,0.4980573217583435,1294.9341889468767,1072.9072338029282,0.8858437233928838,3102.1376148137288,1294.9341889468767,1072.9072338029282,2453.1510912459908,True,1.0,2364.0247770589326,2281.182185342018
909633.0,681529.0,0.928142,0.935152,53713.22225461362,5.53689,0.269381,0.164236,0.107522,1.89574e-06,1.563417474637355e-11,8216.938368951232,1257.010347267773,2243.568193189866,0.5908988955547627,1410.251904410523,913.7938946151044,1.4825796302596077,4444.290364668635,1410.251904410523,913.7938946151044,1236.102642718867,True,1.0,1077.0362305430112,1058.8516904882315
997948.0,832295.0,0.994086,0.998,57246.8448405277,5.84833,0.0897109,0.0295402,0.119164,2.00288e-06,1.709483096856259e-11,8359.24157284005,1220.6248198962448,1580.0280320984657,0.3943747106323179,1133.144497201111,989.9075457010192,0.9641125268331416,3305.497590492133,1133.144497201111,989.9075457010192,1180.1434907709968,True,1.0,974.8498911363984,992.3481206314596
464931.0,241267.0,0.710349,0.583276,22641.82498507402,2.67289,0.0668459,0.122892,0.102714,7.46922e-06,3.4670363498970846e-11,6164.580203892308,1678.400443218367,3759.215639159387,1.1529052632221604,1746.1128890498276,654.8969816348658,1.337867906270446,4158.771458508914,1746.1128890498276,654.8969816348658,1949.396962661821,True,1.0,1884.6900840455212,1818.332720704553
1102770.0,848341.0,0.973468,0.931859,41138.76401397028,4.41008,0.119924,0.113508,0.0554827,2.3915e-06,1.6890465497155568e-11,7604.095320950943,1405.5421215492088,4495.856483107444,1.509948730137918,1791.2144708246367,574.5273331447883,1.1791192107875563,3818.398676381706,1791.2144708246367,574.5273331447883,1666.1896743766026,True,1.0,1457.0669912062244,1432.4845281589674
554049.0,531581.0,0.940794,0.29342,51756.76847955274,5.36357,0.195722,0.107084,0.125386,2.1369e-06,1.726604950174219e-11,8133.291293967496,1278.101960686768,4416.96804444919,1.468236646500385,1789.5237226655508,583.9997457248984,0.5350291966897865,2062.8724758063368,1789.5237226655508,583.9997457248984,1178.3234077752631,True,1.0,1143.1654882576152,1100.567436176588
209697.0,176986.0,0.997188,0.996651,45470.05149772824,4.80187,0.107202,0.163337,0.0562087,3.06068e-06,2.2961960191423783e-11,7837.137250184552,1350.795045422347,1265.0446992635927,0.3085714089000402,966.7372334002748,1132.7541890179928,0.5071717870728226,1970.4608333778533,966.7372334002748,1132.7541890179928,1055.228803106735,True,1.0,1024.3560181111825,986.6728191685434
9205550.0,205930.0,0.443554,0.995357,33276.935300164114,3.68659,0.0568223,0.122549,0.0691841,1.47719e-06,9.096728008747144e-12,7100.457966274865,1515.0584894933982,4269.442131942106,1.3926301191843855,1784.4137736997277,604.0673125307366,0.1877262512762196,794.307985781258,1784.4137736997277,604.0673125307366,75.01842183107051,True,1.0,62.39686479074229,60.47302875932274
116868.0,33271.5,0.824642,0.960312,78115.27771336793,7.65337,0.227673,0.106665,0.122245,2.66269e-06,2.6503190067290327e-11,9027.151007453504,1043.1948486489664,3869.9650168574312,1.2022816835719268,1757.2525162337022,595.9742825675246,3.3280127236501365,6806.196293516134,1757.2525162337022,595.9742825675246,281.7281142389336,True,1.0,271.6543490387605,262.3731742924204
204834.0,129293.0,0.998,0.998,45059.57555063202,4.76492,0.109651,0.0630767,0.0748594,2.74155e-06,2.045784683909361e-11,7816.166668510928,1355.8152877248822,3829.762638422304,1.1841976298010723,1753.3956568604656,691.4933825088298,0.8037144841191778,2878.2593942373264,1753.3956568604656,691.4933825088298,901.5948841145914,True,1.0,874.0718608450665,845.7018673695661
185874.0,158912.0,0.974514,0.947664,72448.92915315865,7.16828,0.0502792,0.156395,0.106128,1.66579e-06,1.600659984305101e-11,8869.545259608958,1085.8522552616903,5252.149941640202,1.9621929676647336,1773.0613772270822,442.8588780929336,0.2440076148330108,1017.5203612063168,1773.0613772270822,442.8588780929336,805.3763494441893,True,1.0,776.8918491009241,749.9895964514124
653367.0,582156.0,0.998,0.998,52599.53107119496,5.43831,1.44269,1.03957,1.71662,2.46338e-06,2.0082950471726327e-11,8169.772979430155,1268.9312846741077,2496.1818327820165,0.6723324440335778,1492.6349265014812,881.223669681027,2.002343196590409,5311.629831819162,1492.6349265014812,881.223669681027,1745.253158649348,True,1.0,1676.4588105338323,1610.962369989729
