m1,m2,a1,a2,Dl_s,z_merger,alpha,beta,gamma,halo_density,d2N_dzdt,Dc_s,Da_s,Dc_l1,z_l1,Da_l1,Da_l1s,z_l2,Dc_l2,Da_l2,Da_l2s,SNR_LISAbeta,Detectable,Average_Detectability,Mean_SNR,Median_SNR
105825.0,30542.0,0.720823,0.0153537,211765.0075243985,18.552,0.857068,1.29924,0.573023,5.05246e-06,7.239440978440959e-11,10830.861677802706,553.9515997239519,8063.515145296804,5.22417057173761,1295.5164169512332,141.5377721057619,2.6579444053604324,6148.036216516793,1295.5164169512332,141.5377721057619,185.68825833751583,True,1.0,163.12828059883148,158.68424167294813
33320.3,1222.37,0.0375568,0.709338,67713.12456274586,6.76019,1.48602,1.26457,0.379821,7.81022e-05,7.26340726103052e-10,8725.704468929995,1124.41892130605,4366.655971426742,1.44210721300994,1788.0689107724852,561.7192986993462,1.0020652620139523,3400.76397029106,1788.0689107724852,561.7192986993462,31.75725123603829,True,0.98,31.480030731971897,30.312668731023106
313414.0,301038.0,0.814475,-0.869494,211828.12163763816,18.557,2.86995,1.35775,1.87527,5.94875e-06,8.524415411531432e-11,10831.319815801922,553.8334006136894,3856.2643419615392,1.1960979726061325,1755.9618821874492,356.652630073957,0.6358909155751256,2384.68452254149,1755.9618821874492,356.652630073957,117.42240001662437,True,1.0,105.37086973127552,106.91850886102178
127983.0,28826.5,-0.0964869,0.077105,109925.38571693467,10.326,0.123575,1.57299,1.49022,7.42795e-06,8.546493810544161e-11,9705.578820142564,856.9290853030693,6800.608913813542,3.321597685507325,1573.6330421274604,256.4868362569913,0.6348734561432586,2381.535829930484,1573.6330421274604,256.4868362569913,169.922883144443,True,1.0,147.27161769214868,139.7053389359629
223677.0,25023.2,-0.631523,-0.937317,198078.1473015988,17.4655,1.00307,2.60358,2.64904,1.07863e-05,1.5160014304406384e-10,10726.931158192236,580.9174491994388,8568.249229197632,6.347446051845976,1166.153406180912,116.90351835052029,1.3292168057331866,4140.984082565773,1166.153406180912,116.90351835052029,42.05803427464533,True,1.0,46.56003803226846,47.81456499158759
130531.0,12705.7,-0.94728,-0.563992,204954.2319350659,18.0119,0.419376,1.65687,2.07305,5.94875e-06,8.44431809017668e-11,10780.312958466324,567.0297528635393,5953.639619568792,2.488672575458431,1706.5630216145723,253.87643248007805,0.606925023362358,2294.277561231757,1706.5630216145723,253.87643248007805,40.84685885572477,True,0.98,38.70906090202812,36.42560145669441
72848.2,2504.12,-0.471389,-0.0882946,156035.7685513445,14.0963,1.41358,2.32368,2.40121,5.05246e-06,6.593049041992131e-11,10336.027274984232,684.6728850767562,7130.751338975163,3.725956098153029,1508.8484084131912,212.32195558219053,1.2631850530614506,4002.3895053764463,1508.8484084131912,212.32195558219053,18.90608778953488,True,0.93,18.629202055003965,18.191421349622946
19044.2,8226.78,0.443303,0.777392,117131.7270648032,10.922,2.26158,1.52758,1.20892,8.42292e-05,9.930924118396175e-10,9824.83870699574,824.093164485467,2741.618771027904,0.7555168949650773,1561.715965846758,594.1301747869343,1.3287800660551348,4140.083872764566,1561.715965846758,594.1301747869343,58.64252488745503,True,0.99,58.47477223538174,55.44619312144327
21499.4,5601.08,-0.228035,-0.412061,156088.98625931673,14.1006,2.47181,1.93808,1.77186,3.35799e-06,4.382396218349001e-11,10336.608231415754,684.5163921576464,8566.066215567924,6.341955969368886,1166.7280835181066,117.24977908160416,2.3175721795205613,5742.9759594645375,1166.7280835181066,117.24977908160416,39.59399400946275,True,0.98,39.40549492208783,37.41686207977617
405792.0,235194.0,0.730832,-0.00779732,103077.13342253843,9.75676,1.41541,1.56608,2.04551,3.0831e-06,3.4580036465371244e-11,9582.544690272764,890.839313164258,3880.466606402867,1.207036145324327,1758.2252159226684,530.0925266633039,0.9887951575596284,3367.6961479216766,1758.2252159226684,530.0925266633039,599.936173597729,True,1.0,488.2526246984544,464.298365940857
